C_ANT,C_VIG,C_MAD,C_NMAD,C_REG,NOM_REG,C_DEPEND,DEPEN,PERTEN,TIPO,AMBITO,URGENCIA,CERTIFICA,DEPEN_A,NIVEL,NOMBRE,C_COM,NOM_COM,VIA,NUMERO,DIRECCION,FONO,F_INICIO,F_REAPER,SAPU,F_CAMBIO,TIPO_CAMB,LATITUD,LONGITUD,PRESTADOR,ESTADO,NIVEL_COM,MODALIDAD
29-424,129424,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Curilebu,9207,Lumaco,Calle,S/N,Sector Curilebu,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.305486,-73.16927,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-425,129425,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Manzanar ( Lumaco ),9207,Lumaco,Calle,S/N,Sector Manzanar,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.31726,-73.249378,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-426,129426,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Chanco,9207,Lumaco,Calle,S/N,Caserío de Chanco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.264295,-72.942652,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-427,129427,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural La Herradura,9207,Lumaco,Calle,S/N,Sector La Herradura,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.389789,-73.067105,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-428,129428,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Loncoyán,9208,Purén,Calle,S/N,Sector Loncoyán,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.114895,-72.949373,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-429,129429,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Selva Oscura,9211,Victoria,Calle,S/N,Aldea Selva Oscura,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.367504,-72.166688,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-430,129430,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Púa,9211,Victoria,Calle,S/N,Aldea de Púa,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.335683,-72.377139,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-431,129431,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Quino,9211,Victoria,Calle,S/N,Aldea de Quino,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.298149,-72.144899,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-432,129432,29-302,129302,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Pailahueque,9204,Ercilla,Calle,310,"Errazuriz, Sector de Pailahueque",Pendiente ,39814,No Aplica,No Aplica,42824,De PSR a Cecosf,-38.134675,-72.319257,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-433,129433,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Rosario,9211,Victoria,Calle,S/N,Sector Rosario,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.218495,-72.071733,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-434,129434,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Cullinco,9211,Victoria,Calle,S/N,Sector Cullinco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.364148,-72.270608,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-435,129435,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural California,9211,Victoria,Calle,S/N,Sector California,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.300268,-72.079614,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-436,129436,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Reducción Pailahueque,9211,Victoria,Calle,S/N,Sector Reducción Pailahueque,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.292769,-72.315811,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-437,129437,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Huitranlebu,9208,Purén,Calle,S/N,Sector Huitranlebu,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.047819,-72.908168,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-438,129438,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Chacaico,9204,Ercilla,Calle,S/N,Sector Chacaico,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.112309,-72.391674,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-439,129439,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Tricauco,9204,Ercilla,Calle,S/N,Sector Tricauco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.050932,-72.472737,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-440,129440,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Temocuicui,9204,Ercilla,Calle,S/N,Sector Temocuicui,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.093722,-72.433904,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-441,129441,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Malalcahuello,9203,Curacautín,Calle,S/N,Aldea de Malalcahuello,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.474967,-71.58215,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-442,129442,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Río Blanco (Curacautín),9203,Curacautín,Calle,S/N,Sector Río Blanco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.486275,-71.726593,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-443,129443,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural La Tepa,9203,Curacautín,Calle,S/N,Sector La Tepa,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.507382,-71.824747,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-444,129444,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Santa Ana,9203,Curacautín,Calle,S/N,Aldea de Santa Ana,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.471285,-72.033104,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-445,129445,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Radalco,9203,Curacautín,Calle,S/N,Sector Radalco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.372997,-71.959521,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-446,129446,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Rariruca,9203,Curacautín,Calle,S/N,Caserío de Rariruca,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.428289,-72.008945,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-447,129447,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Manzanar ( Curacautín ),9203,Curacautín,Calle,S/N,Caserío de Manzanar,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.466237,-71.698246,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-448,129448,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Contraco,9205,Lonquimay,Calle,S/N,Sector Contraco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.115145,-71.365927,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-449,129449,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Lolén,9205,Lonquimay,Calle,S/N,Sector Lolén,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.451863,-71.239068,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-450,129450,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Sierra Nevada,9205,Lonquimay,Calle,S/N,Caserío de Sierra Nevada,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.563135,-71.476614,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-451,129451,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Icalma,9205,Lonquimay,Calle,S/N,Sector Icalma,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.814015,-71.28119,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-452,129452,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Liucura (Lonquimay),9205,Lonquimay,Calle,S/N,Caserío de Licura,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.644153,-71.089983,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-453,129453,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Pedregoso (Lonquimay),9205,Lonquimay,Calle,S/N,Sector Pedregoso,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.536265,-71.256759,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-454,129454,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Pichipehuenco,9205,Lonquimay,Calle,S/N,Sector Pichipihuenco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.554804,-71.162999,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-455,129455,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Troyo,9205,Lonquimay,Calle,S/N,Caserío de Troyo,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.252472,-71.30361,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-456,129456,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Ranquil,9205,Lonquimay,Calle,S/N,Ranquil Km. 7,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.256996,-71.244447,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-585,129585,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Pivadenco,9206,Los Sauces,Calle,S/N,Sector Pivadenco,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-37.886889,-72.853276,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-586,129586,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Didaico,9210,Traiguén,Calle,S/N,Sector Didaico,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.283329,-72.893387,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-587,129587,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Encinar,9202,Collipulli,Calle,S/N,Sector Encinar,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.104577,-72.11985,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-588,129588,No Aplica,No Aplica,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Santa Julia,9203,Curacautín,Calle,S/N,Caserío de Santa Julia,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.48147,-71.983484,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-703,129703,29-304,129304,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar El Retiro,9201,Angol,Calle,541,Rucapellán,Pendiente ,39814,No Aplica,No Aplica,43658,Cambio establecimiento Madre,-37.798209,-72.722894,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-705,129705,29-105,129105,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Capitán Pastene,9207,Lumaco,Calle,S/N,Pueblo de Capitán Pastene,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.193188,-72.988604,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-718,129718,29-318,129318,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Cons. Victoria,9211,Victoria,Calle,1240,Manuel Rodríguez ,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-38.22283,-72.323068,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
29-803,129803,29-303,129303,9,Región De La Araucanía,29,Servicio de Salud Araucanía Norte,Perteneciente,Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR),Establecimiento de Salud,SI,NO,Municipal,Primario,SAR Alemania,9201,Angol,Calle,0302,Baviera ,452717374,39814,No Aplica,No Aplica,42824,De Sapu a SAR,-37.808995,-72.692728,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
33-010,133010,No Aplica,No Aplica,10,Región De Los Lagos,33,Servicio de Salud Chiloé,Perteneciente,Dirección Servicio de Salud,Unidad de Atención,NO,NO,Servicio de Salud,No Aplica,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Chiloé),10201,Castro,Calle,504,Bernardo O'Higgins,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-42.480422,-73.765145,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
33-011,133011,33-010,133010,10,Región De Los Lagos,33,Servicio de Salud Chiloé,Perteneciente,Programa de Reparación y Atención Integral de Salud,Programa de Atención ,NO,NO,Servicio de Salud,No Aplica,PRAIS (S.S Chiloé),10201,Castro,Calle,504,BernardoO'Higgins,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-42.480422,-73.765145,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
33-012,133012,33-010,133010,10,Región De Los Lagos,33,Servicio de Salud Chiloé,Perteneciente,Clínica Dental Móvil,Establecimiento de Salud,NO,NO,Servicio de Salud,Primario,Clínica Dental Móvil Triple. Pat. BKYS90 (Castro),10201,Castro,Calle,504,Bernardo O'Higgins,327601,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-42.480422,-73.765145,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
33-030,133030,No Aplica,No Aplica,10,Región De Los Lagos,33,Servicio de Salud Chiloé,Perteneciente,Unidad de Salud Funcionarios ,Unidad de Atención,NO,NO,Servicio de Salud,Secundario,Unidad de Salud Funcionario   S.S Chiloé,10201,Castro,Calle,504,BernardoO'Higgins,Pendiente ,44225,No Aplica,No Aplica,No Aplica,Sin cambio,-42.480422,-73.765145,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
33-175,133175,No Aplica,No Aplica,10,Región De Los Lagos,No Aplica,No Aplica,No Perteneciente,Buque Cirujano Videla,Establecimiento de Salud,NO,NO,Fuerzas Armadas y de Orden (FFAA),Primario,Buque Cirujano Videla,10201,Castro,Calle,S/N,Castro,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-42.480191,-73.75991, Público ,Vigente en operación ,No Aplica,No Aplica
